state,article_title,revision_id,article_quality,regional_division,population
Alabama,"Tuskegee, Alabama",1177701177,B,East South Central,5074296
Alabama,"Twin, Alabama",1175521846,Start,East South Central,5074296
Alabama,"Union Grove, Alabama",1166331875,C,East South Central,5074296
Alabama,"Union Springs, Alabama",1165905202,C,East South Central,5074296
Alabama,"Union, Alabama",1178295657,Start,East South Central,5074296
Alabama,"Uniontown, Alabama",1165905237,C,East South Central,5074296
Alabama,"Valley, Alabama",1165905995,C,East South Central,5074296
Alabama,"Valley Grande, Alabama",1165905981,C,East South Central,5074296
Alabama,"Valley Head, Alabama",1166331993,C,East South Central,5074296
Alabama,"Vance, Alabama",1166332037,C,East South Central,5074296
Alabama,"Vernon, Alabama",1165906151,C,East South Central,5074296
Alabama,"Vestavia Hills, Alabama",1165906191,C,East South Central,5074296
Alabama,"Vina, Alabama",1166332226,C,East South Central,5074296
Alabama,"Vincent, Alabama",1165906276,C,East South Central,5074296
Alabama,"Vredenburgh, Alabama",1166332292,Start,East South Central,5074296
Alabama,"Wadley, Alabama",1166332312,C,East South Central,5074296
Alabama,"Waldo, Alabama",1166332371,Start,East South Central,5074296
Alabama,"Walnut Grove, Alabama",1166332454,GA,East South Central,5074296
Alabama,"Warrior, Alabama",1170770819,C,East South Central,5074296
Alabama,"Waterloo, Alabama",1166332754,C,East South Central,5074296
Alabama,"Waverly, Alabama",1132854855,C,East South Central,5074296
Alabama,"Weaver, Alabama",1165906934,C,East South Central,5074296
Alabama,"Webb, Alabama",1166332930,Start,East South Central,5074296
Alabama,"Wedowee, Alabama",1172981633,C,East South Central,5074296
Alabama,"West Blocton, Alabama",1179078811,C,East South Central,5074296
Alabama,"West Jefferson, Alabama",1166333114,Start,East South Central,5074296
Alabama,"West Point, Alabama",1166333164,Start,East South Central,5074296
Alabama,"Westover, Alabama",1165907320,Start,East South Central,5074296
Alabama,"Wetumpka, Alabama",1176205749,GA,East South Central,5074296
Alabama,"White Hall, Alabama",1166333467,C,East South Central,5074296
Alabama,"Wilsonville, Alabama",1166333841,Start,East South Central,5074296
Alabama,"Wilton, Alabama",1166333844,Start,East South Central,5074296
Alabama,"Winfield, Alabama",1177270687,C,East South Central,5074296
Alabama,"Woodland, Alabama",1166334268,C,East South Central,5074296
Alabama,"Woodstock, Alabama",1166334349,C,East South Central,5074296
Alabama,"Woodville, Alabama",1166334382,C,East South Central,5074296
Alabama,"Yellow Bluff, Alabama",1166334559,Start,East South Central,5074296
Alabama,"York, Alabama",1171163639,C,East South Central,5074296
Alaska,"Adak, Alaska",1174701601,C,Pacific,733583
Alaska,"Akhiok, Alaska",1176053029,C,Pacific,733583
Alaska,"Akiak, Alaska",1165506221,C,Pacific,733583
Alaska,"Akutan, Alaska",1174332990,C,Pacific,733583
Alaska,"Alakanuk, Alaska",1174333044,C,Pacific,733583
Alaska,"Aleknagik, Alaska",1174333266,C,Pacific,733583
Alaska,"Allakaket, Alaska",1166985589,C,Pacific,733583
Alaska,"Ambler, Alaska",1177436311,C,Pacific,733583
Alaska,"Anaktuvuk Pass, Alaska",1177430380,GA,Pacific,733583
Alaska,"Anchorage, Alaska",1179842698,B,Pacific,733583
Alaska,"Anderson, Alaska",1165507165,C,Pacific,733583
Alaska,"Angoon, Alaska",1174449377,C,Pacific,733583
Alaska,"Aniak, Alaska",1174449433,GA,Pacific,733583
Alaska,"Anvik, Alaska",1174449500,C,Pacific,733583
Alaska,"Atka, Alaska",1174453521,C,Pacific,733583
Alaska,"Atqasuk, Alaska",1175488757,C,Pacific,733583
Alaska,"Bethel, Alaska",1175739311,C,Pacific,733583
Alaska,"Bettles, Alaska",1165536061,GA,Pacific,733583
Alaska,"Brevig Mission, Alaska",1178323045,C,Pacific,733583
Alaska,"Buckland, Alaska",1165537531,C,Pacific,733583
Alaska,"Chefornak, Alaska",1165539078,C,Pacific,733583
Alaska,"Chevak, Alaska",1176908860,GA,Pacific,733583
Alaska,"Chignik, Alaska",1174403364,C,Pacific,733583
Alaska,"Chuathbaluk, Alaska",1165539392,C,Pacific,733583
Alaska,"Clark's Point, Alaska",1165539523,Start,Pacific,733583
Alaska,"Coffman Cove, Alaska",1165644646,C,Pacific,733583
Alaska,"Cold Bay, Alaska",1173618968,C,Pacific,733583
Alaska,"Cordova, Alaska",1179094111,C,Pacific,733583
Alaska,"Craig, Alaska",1166077592,B,Pacific,733583
Alaska,"Deering, Alaska",1165646491,C,Pacific,733583
Alaska,"Delta Junction, Alaska",1173746973,C,Pacific,733583
Alaska,"Dillingham, Alaska",1169781442,FA,Pacific,733583
Alaska,"Diomede, Alaska",1178935405,GA,Pacific,733583
Alaska,"Eagle, Alaska",1171521339,C,Pacific,733583
Alaska,"Edna Bay, Alaska",1165647875,C,Pacific,733583
Alaska,"Eek, Alaska",1165647899,C,Pacific,733583
Alaska,"Egegik, Alaska",1165647916,C,Pacific,733583
Alaska,"Ekwok, Alaska",1165647928,Start,Pacific,733583
Alaska,"Elim, Alaska",1178323179,GA,Pacific,733583
Alaska,"Emmonak, Alaska",1165650698,C,Pacific,733583
Alaska,"Fairbanks, Alaska",1177325246,B,Pacific,733583
Alaska,"False Pass, Alaska",1160192738,C,Pacific,733583
Alaska,"Fort Yukon, Alaska",1169729372,C,Pacific,733583
Alaska,"Galena, Alaska",1175614529,C,Pacific,733583
Alaska,"Gambell, Alaska",1178323433,GA,Pacific,733583
Alaska,"Golovin, Alaska",1178323552,C,Pacific,733583
Alaska,"Goodnews Bay, Alaska",1165748224,C,Pacific,733583
Alaska,"Grayling, Alaska",1165748594,Start,Pacific,733583
Alaska,"Gustavus, Alaska",1177369669,GA,Pacific,733583
Alaska,"Holy Cross, Alaska",1179078829,Start,Pacific,733583
Alaska,"Homer, Alaska",1177395894,GA,Pacific,733583
Alaska,"Hoonah, Alaska",1165750344,GA,Pacific,733583
Alaska,"Hooper Bay, Alaska",1165750347,C,Pacific,733583
Alaska,"Houston, Alaska",1165750463,C,Pacific,733583
Alaska,"Hughes, Alaska",1165750555,Start,Pacific,733583
Alaska,"Huslia, Alaska",1174931151,GA,Pacific,733583
Alaska,"Hydaburg, Alaska",1165750723,GA,Pacific,733583
Alaska,"Juneau, Alaska",1179395452,C,Pacific,733583
Alaska,"Kachemak, Alaska",1165751412,GA,Pacific,733583
Alaska,"Kake, Alaska",1151995274,C,Pacific,733583
Alaska,"Kaktovik, Alaska",1167643705,C,Pacific,733583
Alaska,"Kaltag, Alaska",1165751831,C,Pacific,733583
Alaska,"Kasaan, Alaska",1165751881,GA,Pacific,733583
Alaska,"Kenai, Alaska",1179083176,GA,Pacific,733583
Alaska,"Ketchikan, Alaska",1178738064,GA,Pacific,733583
Alaska,"Kiana, Alaska",1165752156,C,Pacific,733583
Alaska,"King Cove, Alaska",1165752232,GA,Pacific,733583
Alaska,"Kivalina, Alaska",1167306947,GA,Pacific,733583
Alaska,"Klawock, Alaska",1165752344,C,Pacific,733583
Alaska,"Kobuk, Alaska",1165752375,C,Pacific,733583
Alaska,"Kodiak, Alaska",1179271887,GA,Pacific,733583
Alaska,"Kotlik, Alaska",1165752392,C,Pacific,733583
Alaska,"Kotzebue, Alaska",1174601049,GA,Pacific,733583
Alaska,"Koyuk, Alaska",1178323608,Start,Pacific,733583
Alaska,"Koyukuk, Alaska",1165752404,C,Pacific,733583
Alaska,"Kupreanof, Alaska",1165752424,Start,Pacific,733583
Alaska,"Kwethluk, Alaska",1165752432,C,Pacific,733583
Alaska,"Larsen Bay, Alaska",1165889278,Start,Pacific,733583
Alaska,"Lower Kalskag, Alaska",1165891507,Start,Pacific,733583
Alaska,"Manokotak, Alaska",1165892011,C,Pacific,733583
Alaska,"Marshall, Alaska",1165892419,C,Pacific,733583
Alaska,"McGrath, Alaska",1165892805,GA,Pacific,733583
Alaska,"Mekoryuk, Alaska",1165893071,C,Pacific,733583
Alaska,"Mountain Village, Alaska",1165894670,Start,Pacific,733583
Alaska,"Napakiak, Alaska",1165894869,C,Pacific,733583
Alaska,"Napaskiak, Alaska",1165894871,C,Pacific,733583
Alaska,"Nenana, Alaska",1166691010,C,Pacific,733583
Alaska,"New Stuyahok, Alaska",1165895355,C,Pacific,733583
Alaska,"Newhalen, Alaska",1165895462,Start,Pacific,733583
Alaska,"Nightmute, Alaska",1165895575,C,Pacific,733583
Alaska,"Nikolai, Alaska",1165895576,Start,Pacific,733583
Alaska,"Nome, Alaska",1178322847,B,Pacific,733583
Alaska,"Nondalton, Alaska",1170380383,C,Pacific,733583
Alaska,"Noorvik, Alaska",1165895660,C,Pacific,733583
Alaska,"North Pole, Alaska",1171106754,GA,Pacific,733583
Alaska,"Nuiqsut, Alaska",1177353920,C,Pacific,733583
Alaska,"Nulato, Alaska",1165896076,C,Pacific,733583
Alaska,"Nunam Iqua, Alaska",1165896079,Start,Pacific,733583
Alaska,"Nunapitchuk, Alaska",1177372546,C,Pacific,733583
Alaska,"Old Harbor, Alaska",1165896477,C,Pacific,733583
Alaska,"Ouzinkie, Alaska",1178021269,C,Pacific,733583
Alaska,"Palmer, Alaska",1178249435,C,Pacific,733583
Alaska,"Pelican, Alaska",1169144269,C,Pacific,733583
Alaska,"Pilot Point, Alaska",1165897826,C,Pacific,733583
Alaska,"Pilot Station, Alaska",1165897836,Start,Pacific,733583
Alaska,"Platinum, Alaska",1176310844,GA,Pacific,733583
Alaska,"Point Hope, Alaska",1175174815,C,Pacific,733583
Alaska,"Port Alexander, Alaska",1165898418,C,Pacific,733583
Alaska,"Port Heiden, Alaska",1176004478,Start,Pacific,733583
Alaska,"Port Lions, Alaska",1165898446,C,Pacific,733583
Alaska,"Quinhagak, Alaska",1172626458,GA,Pacific,733583
Alaska,"Ruby, Alaska",1165900403,C,Pacific,733583
Alaska,"Russian Mission, Alaska",1165900513,C,Pacific,733583
Alaska,"Saint Paul, Alaska",16043073,Stub,Pacific,733583
Alaska,"Sand Point, Alaska",1175877401,GA,Pacific,733583
Alaska,"Savoonga, Alaska",1178323891,C,Pacific,733583
Alaska,"Saxman, Alaska",1167268500,Start,Pacific,733583
Alaska,"Scammon Bay, Alaska",1165900948,C,Pacific,733583
Alaska,"Selawik, Alaska",1165901173,C,Pacific,733583
Alaska,"Seldovia, Alaska",1168917631,C,Pacific,733583
Alaska,"Seward, Alaska",1165901331,GA,Pacific,733583
Alaska,"Shageluk, Alaska",1165901362,Start,Pacific,733583
Alaska,"Shaktoolik, Alaska",1178324004,C,Pacific,733583
Alaska,"Shishmaref, Alaska",1179637642,C,Pacific,733583
Alaska,"Shungnak, Alaska",1165901710,C,Pacific,733583
Alaska,"Sitka, Alaska",1178737193,GA,Pacific,733583
Alaska,"Soldotna, Alaska",1178626084,B,Pacific,733583
Alaska,"St. George, Alaska",1165902860,C,Pacific,733583
Alaska,"St. Mary's, Alaska",1165902930,C,Pacific,733583
Alaska,"St. Michael, Alaska",1179637630,C,Pacific,733583
Alaska,"Stebbins, Alaska",1178324371,C,Pacific,733583
Alaska,"Tanana, Alaska",1165903695,GA,Pacific,733583
Alaska,"Teller, Alaska",1178324450,C,Pacific,733583
Alaska,"Tenakee Springs, Alaska",1160022935,C,Pacific,733583
Alaska,"Thorne Bay, Alaska",1165904083,C,Pacific,733583
Alaska,"Togiak, Alaska",1165904528,C,Pacific,733583
Alaska,"Toksook Bay, Alaska",1165904534,C,Pacific,733583
Alaska,"Unalakleet, Alaska",1179637652,C,Pacific,733583
Alaska,"Unalaska, Alaska",1176638051,B,Pacific,733583
Alaska,"Upper Kalskag, Alaska",1166366344,Start,Pacific,733583
Alaska,Utqiaġvik,1134590975,Stub,Pacific,733583
Alaska,"Valdez, Alaska",1177025566,B,Pacific,733583
Alaska,"Wainwright, Alaska",1168069408,C,Pacific,733583
Alaska,"Wales, Alaska",1178324810,C,Pacific,733583
Alaska,"Wasilla, Alaska",1162414873,GA,Pacific,733583
Alaska,"Whale Pass, Alaska",1166367587,Start,Pacific,733583
Alaska,"White Mountain, Alaska",1178324863,C,Pacific,733583
Alaska,"Whittier, Alaska",1179344071,GA,Pacific,733583
Alaska,"Wrangell, Alaska",1178736535,B,Pacific,733583
Arizona,"Apache Junction, Arizona",1172275090,C,Mountain,7359197
Arizona,"Avondale, Arizona",1172274660,GA,Mountain,7359197
Arizona,"Benson, Arizona",1177264416,C,Mountain,7359197
Arizona,"Bisbee, Arizona",1175752279,C,Mountain,7359197
Arizona,"Buckeye, Arizona",1179549390,C,Mountain,7359197
Arizona,"Bullhead City, Arizona",1179668677,B,Mountain,7359197
Arizona,"Camp Verde, Arizona",1172004828,C,Mountain,7359197
Arizona,"Carefree, Arizona",1160780528,GA,Mountain,7359197
Arizona,"Casa Grande, Arizona",1158938630,C,Mountain,7359197
Arizona,"Cave Creek, Arizona",1160299409,C,Mountain,7359197
Arizona,"Chandler, Arizona",1179696082,C,Mountain,7359197
Arizona,"Chino Valley, Arizona",1165071501,C,Mountain,7359197
Arizona,"Clarkdale, Arizona",1179793089,GA,Mountain,7359197
Arizona,"Clifton, Arizona",1166754568,C,Mountain,7359197
Arizona,"Colorado City, Arizona",1169856603,C,Mountain,7359197
Arizona,"Coolidge, Arizona",1176316536,GA,Mountain,7359197
Arizona,"Cottonwood, Arizona",1165645327,C,Mountain,7359197
Arizona,"Dewey-Humboldt, Arizona",875227915,Stub,Mountain,7359197
Arizona,"Douglas, Arizona",1179839136,C,Mountain,7359197
Arizona,"Duncan, Arizona",1166337654,C,Mountain,7359197
Arizona,"Eagar, Arizona",1173734731,C,Mountain,7359197
Arizona,"El Mirage, Arizona",1173393974,C,Mountain,7359197
Arizona,"Eloy, Arizona",1154855908,GA,Mountain,7359197
Arizona,"Flagstaff, Arizona",1178421971,B,Mountain,7359197
Arizona,"Florence, Arizona",1176287706,GA,Mountain,7359197
Arizona,"Fountain Hills, Arizona",1177291848,GA,Mountain,7359197
Arizona,"Fredonia, Arizona",1165987701,C,Mountain,7359197
Arizona,"Gila Bend, Arizona",1178205332,GA,Mountain,7359197
Arizona,"Gilbert, Arizona",1178919942,B,Mountain,7359197
Arizona,"Glendale, Arizona",1178897696,C,Mountain,7359197
Arizona,"Globe, Arizona",1175877749,C,Mountain,7359197
Arizona,"Goodyear, Arizona",1173050898,C,Mountain,7359197
Arizona,"Guadalupe, Arizona",1163900551,GA,Mountain,7359197
Arizona,"Hayden, Arizona",1153225829,C,Mountain,7359197
Arizona,"Holbrook, Arizona",1176281297,C,Mountain,7359197
Arizona,"Huachuca City, Arizona",1162263927,C,Mountain,7359197
Arizona,"Jerome, Arizona",1167180118,FA,Mountain,7359197
Arizona,"Kearny, Arizona",1096893627,C,Mountain,7359197
Arizona,"Kingman, Arizona",1174652133,C,Mountain,7359197
Arizona,"Lake Havasu City, Arizona",1173659575,C,Mountain,7359197
Arizona,"Litchfield Park, Arizona",1176169080,GA,Mountain,7359197
Arizona,"Mammoth, Arizona",1169570180,C,Mountain,7359197
Arizona,"Marana, Arizona",1174937558,C,Mountain,7359197
Arizona,"Maricopa, Arizona",1177266886,C,Mountain,7359197
Arizona,"Mesa, Arizona",1179718337,C,Mountain,7359197
Arizona,"Miami, Arizona",1156414740,C,Mountain,7359197
Arizona,"Nogales, Arizona",1179850250,C,Mountain,7359197
Arizona,"Oro Valley, Arizona",1177358050,B,Mountain,7359197
Arizona,"Page, Arizona",1173488096,C,Mountain,7359197
Arizona,"Paradise Valley, Arizona",1179578291,GA,Mountain,7359197
Arizona,"Parker, Arizona",1152788081,GA,Mountain,7359197
Arizona,"Patagonia, Arizona",1169934143,GA,Mountain,7359197
Arizona,"Payson, Arizona",1173861091,C,Mountain,7359197
Arizona,"Peoria, Arizona",1178906818,GA,Mountain,7359197
Arizona,"Phoenix, Arizona",1178636433,B,Mountain,7359197
Arizona,"Pima, Arizona",1106236473,C,Mountain,7359197
Arizona,"Pinetop-Lakeside, Arizona",1178929427,C,Mountain,7359197
Arizona,"Prescott, Arizona",1178267796,B,Mountain,7359197
Arizona,"Prescott Valley, Arizona",1156718858,C,Mountain,7359197
Arizona,"Quartzsite, Arizona",1160322253,GA,Mountain,7359197
Arizona,"Queen Creek, Arizona",1173813551,C,Mountain,7359197
Arizona,"Safford, Arizona",1173054325,C,Mountain,7359197
Arizona,"Sahuarita, Arizona",1169666739,B,Mountain,7359197
Arizona,"San Luis, Arizona",1176401746,C,Mountain,7359197
Arizona,"Scottsdale, Arizona",1179717165,B,Mountain,7359197
Arizona,"Sedona, Arizona",1177305020,GA,Mountain,7359197
Arizona,"Show Low, Arizona",1179284532,C,Mountain,7359197
Arizona,"Sierra Vista, Arizona",1174449402,B,Mountain,7359197
Arizona,"Snowflake, Arizona",1179284508,C,Mountain,7359197
Arizona,"Somerton, Arizona",1179358668,C,Mountain,7359197
Arizona,"South Tucson, Arizona",1170788597,GA,Mountain,7359197
Arizona,"Springerville, Arizona",1166889274,GA,Mountain,7359197
Arizona,"St. Johns, Arizona",1178794263,C,Mountain,7359197
Arizona,"Star Valley, Arizona",1139304335,C,Mountain,7359197
Arizona,"Superior, Arizona",1157359445,GA,Mountain,7359197
Arizona,"Surprise, Arizona",1177976702,C,Mountain,7359197
Arizona,"Taylor, Arizona",1179261663,C,Mountain,7359197
Arizona,"Tempe, Arizona",1179728906,C,Mountain,7359197
Arizona,"Thatcher, Arizona",1147369251,C,Mountain,7359197
Arizona,"Tolleson, Arizona",1179310837,GA,Mountain,7359197
Arizona,"Tombstone, Arizona",1174497536,B,Mountain,7359197
