state,page_title,url,article_revid,ores_score
Alabama,"McMullen, Alabama","https://en.wikipedia.org/wiki/McMullen,_Alabama",1166207363,Start
Alabama,"Memphis, Alabama","https://en.wikipedia.org/wiki/Memphis,_Alabama",1166207484,Start
Alabama,"Mentone, Alabama","https://en.wikipedia.org/wiki/Mentone,_Alabama",1166207510,GA
Alabama,"Midfield, Alabama","https://en.wikipedia.org/wiki/Midfield,_Alabama",1165893352,C
Alabama,"Midland City, Alabama","https://en.wikipedia.org/wiki/Midland_City,_Alabama",1166207749,C
Alabama,"Midway, Alabama","https://en.wikipedia.org/wiki/Midway,_Alabama",1158753496,C
Alabama,"Millbrook, Alabama","https://en.wikipedia.org/wiki/Millbrook,_Alabama",1178021676,C
Alabama,"Millport, Alabama","https://en.wikipedia.org/wiki/Millport,_Alabama",1166207935,C
Alabama,"Millry, Alabama","https://en.wikipedia.org/wiki/Millry,_Alabama",1166207936,Start
Alabama,"Mobile, Alabama","https://en.wikipedia.org/wiki/Mobile,_Alabama",1178152366,GA
Alabama,"Monroeville, Alabama","https://en.wikipedia.org/wiki/Monroeville,_Alabama",1172371452,C
Alabama,"Montevallo, Alabama","https://en.wikipedia.org/wiki/Montevallo,_Alabama",1177552745,C
Alabama,"Montgomery, Alabama","https://en.wikipedia.org/wiki/Montgomery,_Alabama",1174537991,GA
Alabama,"Moody, Alabama","https://en.wikipedia.org/wiki/Moody,_Alabama",1179508395,C
Alabama,"Mooresville, Alabama","https://en.wikipedia.org/wiki/Mooresville,_Alabama",1169255573,C
Alabama,"Morris, Alabama","https://en.wikipedia.org/wiki/Morris,_Alabama",1177624137,C
Alabama,"Mosses, Alabama","https://en.wikipedia.org/wiki/Mosses,_Alabama",1175025748,C
Alabama,"Moulton, Alabama","https://en.wikipedia.org/wiki/Moulton,_Alabama",1165894467,C
Alabama,"Moundville, Alabama","https://en.wikipedia.org/wiki/Moundville,_Alabama",1166208667,C
Alabama,"Mount Vernon, Alabama","https://en.wikipedia.org/wiki/Mount_Vernon,_Alabama",1166208775,GA
Alabama,"Mountain Brook, Alabama","https://en.wikipedia.org/wiki/Mountain_Brook,_Alabama",1172621297,C
Alabama,"Mulga, Alabama","https://en.wikipedia.org/wiki/Mulga,_Alabama",1157496931,Start
Alabama,"Munford, Alabama","https://en.wikipedia.org/wiki/Munford,_Alabama",1178871326,C
Alabama,"Muscle Shoals, Alabama","https://en.wikipedia.org/wiki/Muscle_Shoals,_Alabama",1178909921,C
Alabama,"Myrtlewood, Alabama","https://en.wikipedia.org/wiki/Myrtlewood,_Alabama",1166208882,GA
Alabama,"Napier Field, Alabama","https://en.wikipedia.org/wiki/Napier_Field,_Alabama",1166208894,Start
Alabama,"Natural Bridge, Alabama","https://en.wikipedia.org/wiki/Natural_Bridge,_Alabama",1166208941,C
Alabama,"Nauvoo, Alabama","https://en.wikipedia.org/wiki/Nauvoo,_Alabama",1096820857,C
Alabama,"Nectar, Alabama","https://en.wikipedia.org/wiki/Nectar,_Alabama",1166208963,Start
Alabama,"Needham, Alabama","https://en.wikipedia.org/wiki/Needham,_Alabama",1166208968,Start
Alabama,"New Brockton, Alabama","https://en.wikipedia.org/wiki/New_Brockton,_Alabama",1166209021,C
Alabama,"New Hope, Alabama","https://en.wikipedia.org/wiki/New_Hope,_Alabama",1179883996,C
Alabama,"New Site, Alabama","https://en.wikipedia.org/wiki/New_Site,_Alabama",1166209336,Start
Alabama,"Newbern, Alabama","https://en.wikipedia.org/wiki/Newbern,_Alabama",1176337691,GA
Alabama,"Newton, Alabama","https://en.wikipedia.org/wiki/Newton,_Alabama",1166209571,C
Alabama,"Newville, Alabama","https://en.wikipedia.org/wiki/Newville,_Alabama",1177928995,C
Alabama,"North Courtland, Alabama","https://en.wikipedia.org/wiki/North_Courtland,_Alabama",1166209704,Start
Alabama,"North Johns, Alabama","https://en.wikipedia.org/wiki/North_Johns,_Alabama",1166209738,Start
Alabama,"Northport, Alabama","https://en.wikipedia.org/wiki/Northport,_Alabama",1167817987,C
Alabama,"Notasulga, Alabama","https://en.wikipedia.org/wiki/Notasulga,_Alabama",1175854552,C
Alabama,"Oak Grove, Alabama","https://en.wikipedia.org/wiki/Oak_Grove,_Alabama",1124809704,C
Alabama,"Oak Hill, Alabama","https://en.wikipedia.org/wiki/Oak_Hill,_Alabama",1166209958,C
Alabama,"Oakman, Alabama","https://en.wikipedia.org/wiki/Oakman,_Alabama",1174954255,Start
Alabama,"Odenville, Alabama","https://en.wikipedia.org/wiki/Odenville,_Alabama",1166210198,C
Alabama,"Ohatchee, Alabama","https://en.wikipedia.org/wiki/Ohatchee,_Alabama",1166210252,C
Alabama,"Oneonta, Alabama","https://en.wikipedia.org/wiki/Oneonta,_Alabama",1166092446,C
Alabama,"Onycha, Alabama","https://en.wikipedia.org/wiki/Onycha,_Alabama",1166210466,Start
Alabama,"Opelika, Alabama","https://en.wikipedia.org/wiki/Opelika,_Alabama",1165896665,C
Alabama,"Opp, Alabama","https://en.wikipedia.org/wiki/Opp,_Alabama",1165896683,C
Alabama,"Orange Beach, Alabama","https://en.wikipedia.org/wiki/Orange_Beach,_Alabama",1179725369,C
Alabama,"Orrville, Alabama","https://en.wikipedia.org/wiki/Orrville,_Alabama",1175606582,C
Alabama,"Owens Cross Roads, Alabama","https://en.wikipedia.org/wiki/Owens_Cross_Roads,_Alabama",1172849762,C
Alabama,"Oxford, Alabama","https://en.wikipedia.org/wiki/Oxford,_Alabama",1165896955,C
Alabama,"Ozark, Alabama","https://en.wikipedia.org/wiki/Ozark,_Alabama",1175658038,C
Alabama,"Paint Rock, Alabama","https://en.wikipedia.org/wiki/Paint_Rock,_Alabama",1166210847,C
Alabama,"Parrish, Alabama","https://en.wikipedia.org/wiki/Parrish,_Alabama",1166210982,C
Alabama,"Pelham, Alabama","https://en.wikipedia.org/wiki/Pelham,_Alabama",1174024956,C
Alabama,"Pell City, Alabama","https://en.wikipedia.org/wiki/Pell_City,_Alabama",1171029165,C
Alabama,"Pennington, Alabama","https://en.wikipedia.org/wiki/Pennington,_Alabama",1135170013,C
Alabama,"Perdido Beach, Alabama","https://en.wikipedia.org/wiki/Perdido_Beach,_Alabama",1166211174,Start
Alabama,"Petrey, Alabama","https://en.wikipedia.org/wiki/Petrey,_Alabama",1096817791,C
Alabama,"Phenix City, Alabama","https://en.wikipedia.org/wiki/Phenix_City,_Alabama",1160284984,C
Alabama,"Phil Campbell, Alabama","https://en.wikipedia.org/wiki/Phil_Campbell,_Alabama",1176609767,C
Alabama,"Pickensville, Alabama","https://en.wikipedia.org/wiki/Pickensville,_Alabama",1166211277,C
Alabama,"Piedmont, Alabama","https://en.wikipedia.org/wiki/Piedmont,_Alabama",1174026676,C
Alabama,"Pike Road, Alabama","https://en.wikipedia.org/wiki/Pike_Road,_Alabama",1170574167,C
Alabama,"Pinckard, Alabama","https://en.wikipedia.org/wiki/Pinckard,_Alabama",1166211323,Start
Alabama,"Pine Apple, Alabama","https://en.wikipedia.org/wiki/Pine_Apple,_Alabama",1166211355,C
Alabama,"Pine Hill, Alabama","https://en.wikipedia.org/wiki/Pine_Hill,_Alabama",1166211367,Start
Alabama,"Pine Ridge, Alabama","https://en.wikipedia.org/wiki/Pine_Ridge,_Alabama",1166211388,Start
Alabama,"Pinson, Alabama","https://en.wikipedia.org/wiki/Pinson,_Alabama",1178582292,C
Alabama,"Pisgah, Alabama","https://en.wikipedia.org/wiki/Pisgah,_Alabama",1166211442,C
Alabama,"Pleasant Grove, Alabama","https://en.wikipedia.org/wiki/Pleasant_Grove,_Alabama",1177636010,C
Alabama,"Pleasant Groves, Alabama","https://en.wikipedia.org/wiki/Pleasant_Groves,_Alabama",1166229073,Start
Alabama,"Pollard, Alabama","https://en.wikipedia.org/wiki/Pollard,_Alabama",1166229176,Start
Alabama,"Powell, Alabama","https://en.wikipedia.org/wiki/Powell,_Alabama",1166229333,C
Alabama,"Prattville, Alabama","https://en.wikipedia.org/wiki/Prattville,_Alabama",1167939343,C
Alabama,"Priceville, Alabama","https://en.wikipedia.org/wiki/Priceville,_Alabama",1166229409,C
Alabama,"Prichard, Alabama","https://en.wikipedia.org/wiki/Prichard,_Alabama",1176865405,C
Alabama,"Providence, Alabama","https://en.wikipedia.org/wiki/Providence,_Alabama",1166229472,Start
Alabama,"Ragland, Alabama","https://en.wikipedia.org/wiki/Ragland,_Alabama",1166229540,C
Alabama,"Rainbow City, Alabama","https://en.wikipedia.org/wiki/Rainbow_City,_Alabama",1158827266,GA
Alabama,"Rainsville, Alabama","https://en.wikipedia.org/wiki/Rainsville,_Alabama",1171084402,C
Alabama,"Ranburne, Alabama","https://en.wikipedia.org/wiki/Ranburne,_Alabama",1166229569,C
Alabama,"Red Bay, Alabama","https://en.wikipedia.org/wiki/Red_Bay,_Alabama",1169333757,C
Alabama,"Red Level, Alabama","https://en.wikipedia.org/wiki/Red_Level,_Alabama",1166229671,C
Alabama,"Reece City, Alabama","https://en.wikipedia.org/wiki/Reece_City,_Alabama",1166229699,Start
Alabama,"Reform, Alabama","https://en.wikipedia.org/wiki/Reform,_Alabama",1165899409,C
Alabama,"Rehobeth, Alabama","https://en.wikipedia.org/wiki/Rehobeth,_Alabama",1172196089,C
Alabama,"Repton, Alabama","https://en.wikipedia.org/wiki/Repton,_Alabama",1166229759,Start
Alabama,"Ridgeville, Alabama","https://en.wikipedia.org/wiki/Ridgeville,_Alabama",1166229906,Start
Alabama,"River Falls, Alabama","https://en.wikipedia.org/wiki/River_Falls,_Alabama",1166230019,C
Alabama,"Riverside, Alabama","https://en.wikipedia.org/wiki/Riverside,_Alabama",1166230024,C
Alabama,"Riverview, Alabama","https://en.wikipedia.org/wiki/Riverview,_Alabama",1166230040,Start
Alabama,"Roanoke, Alabama","https://en.wikipedia.org/wiki/Roanoke,_Alabama",1165899878,C
Alabama,"Robertsdale, Alabama","https://en.wikipedia.org/wiki/Robertsdale,_Alabama",1166314424,C
Alabama,"Rockford, Alabama","https://en.wikipedia.org/wiki/Rockford,_Alabama",1169199856,GA
Alabama,"Rogersville, Alabama","https://en.wikipedia.org/wiki/Rogersville,_Alabama",1166230187,C
Alabama,"Rosa, Alabama","https://en.wikipedia.org/wiki/Rosa,_Alabama",1166230264,Start
Alabama,"Russellville, Alabama","https://en.wikipedia.org/wiki/Russellville,_Alabama",1165900503,GA
Alabama,"Rutledge, Alabama","https://en.wikipedia.org/wiki/Rutledge,_Alabama",1166230534,Start
Alabama,"St. Florian, Alabama","https://en.wikipedia.org/wiki/St._Florian,_Alabama",1166330128,C
Alabama,"Samson, Alabama","https://en.wikipedia.org/wiki/Samson,_Alabama",1165900688,C
Alabama,"Sand Rock, Alabama","https://en.wikipedia.org/wiki/Sand_Rock,_Alabama",1166230657,C
Alabama,"Sanford, Alabama","https://en.wikipedia.org/wiki/Sanford,_Alabama",1166230687,Start
Alabama,"Saraland, Alabama","https://en.wikipedia.org/wiki/Saraland,_Alabama",1176013392,GA
Alabama,"Sardis City, Alabama","https://en.wikipedia.org/wiki/Sardis_City,_Alabama",1166230721,C
Alabama,"Satsuma, Alabama","https://en.wikipedia.org/wiki/Satsuma,_Alabama",1165900914,C
Alabama,"Scottsboro, Alabama","https://en.wikipedia.org/wiki/Scottsboro,_Alabama",1174635424,C
Alabama,"Section, Alabama","https://en.wikipedia.org/wiki/Section,_Alabama",1166230919,C
Alabama,"Selma, Alabama","https://en.wikipedia.org/wiki/Selma,_Alabama",1143473983,C
Alabama,"Sheffield, Alabama","https://en.wikipedia.org/wiki/Sheffield,_Alabama",1178910007,C
Alabama,"Shiloh, DeKalb County, Alabama","https://en.wikipedia.org/wiki/Shiloh,_DeKalb_County,_Alabama",1166231236,C
Alabama,"Shorter, Alabama","https://en.wikipedia.org/wiki/Shorter,_Alabama",1167174337,C
Alabama,"Silas, Alabama","https://en.wikipedia.org/wiki/Silas,_Alabama",1166231326,C
Alabama,"Silverhill, Alabama","https://en.wikipedia.org/wiki/Silverhill,_Alabama",1178521390,C
Alabama,"Sipsey, Alabama","https://en.wikipedia.org/wiki/Sipsey,_Alabama",1166231394,Start
Alabama,"Skyline, Alabama","https://en.wikipedia.org/wiki/Skyline,_Alabama",1166231421,C
Alabama,"Slocomb, Alabama","https://en.wikipedia.org/wiki/Slocomb,_Alabama",1165901938,Start
Alabama,"Smiths Station, Alabama","https://en.wikipedia.org/wiki/Smiths_Station,_Alabama",1165901985,C
Alabama,"Snead, Alabama","https://en.wikipedia.org/wiki/Snead,_Alabama",1166231481,Start
Alabama,"Somerville, Alabama","https://en.wikipedia.org/wiki/Somerville,_Alabama",1166231524,C
Alabama,"South Vinemont, Alabama","https://en.wikipedia.org/wiki/South_Vinemont,_Alabama",1166329815,Start
Alabama,"Southside, Alabama","https://en.wikipedia.org/wiki/Southside,_Alabama",1165902345,C
Alabama,"Spanish Fort, Alabama","https://en.wikipedia.org/wiki/Spanish_Fort,_Alabama",1178909983,C
Alabama,"Springville, Alabama","https://en.wikipedia.org/wiki/Springville,_Alabama",1165902747,C
Alabama,"Steele, Alabama","https://en.wikipedia.org/wiki/Steele,_Alabama",1166330411,C
Alabama,"Stevenson, Alabama","https://en.wikipedia.org/wiki/Stevenson,_Alabama",1165903151,C
Alabama,"Sulligent, Alabama","https://en.wikipedia.org/wiki/Sulligent,_Alabama",1165903367,C
Alabama,"Sumiton, Alabama","https://en.wikipedia.org/wiki/Sumiton,_Alabama",1177623469,C
Alabama,"Summerdale, Alabama","https://en.wikipedia.org/wiki/Summerdale,_Alabama",1166330782,C
Alabama,"Susan Moore, Alabama","https://en.wikipedia.org/wiki/Susan_Moore,_Alabama",1166330933,C
Alabama,"Sweet Water, Alabama","https://en.wikipedia.org/wiki/Sweet_Water,_Alabama",1170589664,GA
Alabama,"Sylacauga, Alabama","https://en.wikipedia.org/wiki/Sylacauga,_Alabama",1176796677,C
Alabama,"Sylvan Springs, Alabama","https://en.wikipedia.org/wiki/Sylvan_Springs,_Alabama",1177624259,Start
Alabama,"Sylvania, Alabama","https://en.wikipedia.org/wiki/Sylvania,_Alabama",1166331023,GA
Alabama,"Talladega Springs, Alabama","https://en.wikipedia.org/wiki/Talladega_Springs,_Alabama",1166331095,C
Alabama,"Talladega, Alabama","https://en.wikipedia.org/wiki/Talladega,_Alabama",1165903654,C
Alabama,"Tallassee, Alabama","https://en.wikipedia.org/wiki/Tallassee,_Alabama",1151228134,C
Alabama,"Tarrant, Alabama","https://en.wikipedia.org/wiki/Tarrant,_Alabama",1177783643,C
Alabama,"Taylor, Alabama","https://en.wikipedia.org/wiki/Taylor,_Alabama",1166331142,C
Alabama,"Thomaston, Alabama","https://en.wikipedia.org/wiki/Thomaston,_Alabama",1166331276,C
Alabama,"Thomasville, Alabama","https://en.wikipedia.org/wiki/Thomasville,_Alabama",1178846594,GA
Alabama,"Thorsby, Alabama","https://en.wikipedia.org/wiki/Thorsby,_Alabama",1166331319,C
Alabama,"Town Creek, Alabama","https://en.wikipedia.org/wiki/Town_Creek,_Alabama",1166331496,C
Alabama,"Toxey, Alabama","https://en.wikipedia.org/wiki/Toxey,_Alabama",1166331527,Start
Alabama,"Trafford, Alabama","https://en.wikipedia.org/wiki/Trafford,_Alabama",1166331545,Start
Alabama,"Triana, Alabama","https://en.wikipedia.org/wiki/Triana,_Alabama",1178614293,GA
Alabama,"Trinity, Alabama","https://en.wikipedia.org/wiki/Trinity,_Alabama",1166331634,C
Alabama,"Troy, Alabama","https://en.wikipedia.org/wiki/Troy,_Alabama",1176314436,C
Alabama,"Trussville, Alabama","https://en.wikipedia.org/wiki/Trussville,_Alabama",1175000150,C
Alabama,"Tuscaloosa, Alabama","https://en.wikipedia.org/wiki/Tuscaloosa,_Alabama",1179478135,B
Alabama,"Tuscumbia, Alabama","https://en.wikipedia.org/wiki/Tuscumbia,_Alabama",1178910105,GA
Alabama,"Tuskegee, Alabama","https://en.wikipedia.org/wiki/Tuskegee,_Alabama",1177701177,B
Alabama,"Twin, Alabama","https://en.wikipedia.org/wiki/Twin,_Alabama",1175521846,Start
Alabama,"Union Grove, Alabama","https://en.wikipedia.org/wiki/Union_Grove,_Alabama",1166331875,C
Alabama,"Union Springs, Alabama","https://en.wikipedia.org/wiki/Union_Springs,_Alabama",1165905202,C
Alabama,"Union, Alabama","https://en.wikipedia.org/wiki/Union,_Alabama",1178295657,Start
Alabama,"Uniontown, Alabama","https://en.wikipedia.org/wiki/Uniontown,_Alabama",1165905237,C
Alabama,"Valley, Alabama","https://en.wikipedia.org/wiki/Valley,_Alabama",1165905995,C
Alabama,"Valley Grande, Alabama","https://en.wikipedia.org/wiki/Valley_Grande,_Alabama",1165905981,C
Alabama,"Valley Head, Alabama","https://en.wikipedia.org/wiki/Valley_Head,_Alabama",1166331993,C
Alabama,"Vance, Alabama","https://en.wikipedia.org/wiki/Vance,_Alabama",1166332037,C
Alabama,"Vernon, Alabama","https://en.wikipedia.org/wiki/Vernon,_Alabama",1165906151,C
Alabama,"Vestavia Hills, Alabama","https://en.wikipedia.org/wiki/Vestavia_Hills,_Alabama",1165906191,C
Alabama,"Vina, Alabama","https://en.wikipedia.org/wiki/Vina,_Alabama",1166332226,C
Alabama,"Vincent, Alabama","https://en.wikipedia.org/wiki/Vincent,_Alabama",1165906276,C
Alabama,"Vredenburgh, Alabama","https://en.wikipedia.org/wiki/Vredenburgh,_Alabama",1166332292,Start
Alabama,"Wadley, Alabama","https://en.wikipedia.org/wiki/Wadley,_Alabama",1166332312,C
Alabama,"Waldo, Alabama","https://en.wikipedia.org/wiki/Waldo,_Alabama",1166332371,Start
Alabama,"Walnut Grove, Alabama","https://en.wikipedia.org/wiki/Walnut_Grove,_Alabama",1166332454,GA
Alabama,"Warrior, Alabama","https://en.wikipedia.org/wiki/Warrior,_Alabama",1170770819,C
Alabama,"Waterloo, Alabama","https://en.wikipedia.org/wiki/Waterloo,_Alabama",1166332754,C
Alabama,"Waverly, Alabama","https://en.wikipedia.org/wiki/Waverly,_Alabama",1132854855,C
Alabama,"Weaver, Alabama","https://en.wikipedia.org/wiki/Weaver,_Alabama",1165906934,C
Alabama,"Webb, Alabama","https://en.wikipedia.org/wiki/Webb,_Alabama",1166332930,Start
Alabama,"Wedowee, Alabama","https://en.wikipedia.org/wiki/Wedowee,_Alabama",1172981633,C
Alabama,"West Blocton, Alabama","https://en.wikipedia.org/wiki/West_Blocton,_Alabama",1179078811,C
Alabama,"West Jefferson, Alabama","https://en.wikipedia.org/wiki/West_Jefferson,_Alabama",1166333114,Start
Alabama,"West Point, Alabama","https://en.wikipedia.org/wiki/West_Point,_Alabama",1166333164,Start
Alabama,"Westover, Alabama","https://en.wikipedia.org/wiki/Westover,_Alabama",1165907320,Start
Alabama,"Wetumpka, Alabama","https://en.wikipedia.org/wiki/Wetumpka,_Alabama",1176205749,GA
Alabama,"White Hall, Alabama","https://en.wikipedia.org/wiki/White_Hall,_Alabama",1166333467,C
Alabama,"Wilsonville, Alabama","https://en.wikipedia.org/wiki/Wilsonville,_Alabama",1166333841,Start
Alabama,"Wilton, Alabama","https://en.wikipedia.org/wiki/Wilton,_Alabama",1166333844,Start
Alabama,"Winfield, Alabama","https://en.wikipedia.org/wiki/Winfield,_Alabama",1177270687,C
Alabama,"Woodland, Alabama","https://en.wikipedia.org/wiki/Woodland,_Alabama",1166334268,C
Alabama,"Woodstock, Alabama","https://en.wikipedia.org/wiki/Woodstock,_Alabama",1166334349,C
Alabama,"Woodville, Alabama","https://en.wikipedia.org/wiki/Woodville,_Alabama",1166334382,C
Alabama,"Yellow Bluff, Alabama","https://en.wikipedia.org/wiki/Yellow_Bluff,_Alabama",1166334559,Start
Alabama,"York, Alabama","https://en.wikipedia.org/wiki/York,_Alabama",1171163639,C
Alaska,"Adak, Alaska","https://en.wikipedia.org/wiki/Adak,_Alaska",1174701601,C
Alaska,"Akhiok, Alaska","https://en.wikipedia.org/wiki/Akhiok,_Alaska",1176053029,C
Alaska,"Akiak, Alaska","https://en.wikipedia.org/wiki/Akiak,_Alaska",1165506221,C
Alaska,"Akutan, Alaska","https://en.wikipedia.org/wiki/Akutan,_Alaska",1174332990,C
Alaska,"Alakanuk, Alaska","https://en.wikipedia.org/wiki/Alakanuk,_Alaska",1174333044,C
Alaska,"Aleknagik, Alaska","https://en.wikipedia.org/wiki/Aleknagik,_Alaska",1174333266,C
Alaska,"Allakaket, Alaska","https://en.wikipedia.org/wiki/Allakaket,_Alaska",1166985589,C
Alaska,"Ambler, Alaska","https://en.wikipedia.org/wiki/Ambler,_Alaska",1177436311,C
Alaska,"Anaktuvuk Pass, Alaska","https://en.wikipedia.org/wiki/Anaktuvuk_Pass,_Alaska",1177430380,GA
Alaska,"Anchorage, Alaska","https://en.wikipedia.org/wiki/Anchorage,_Alaska",1179842698,B
Alaska,"Anderson, Alaska","https://en.wikipedia.org/wiki/Anderson,_Alaska",1165507165,C
Alaska,"Angoon, Alaska","https://en.wikipedia.org/wiki/Angoon,_Alaska",1174449377,C
Alaska,"Aniak, Alaska","https://en.wikipedia.org/wiki/Aniak,_Alaska",1174449433,GA
Alaska,"Anvik, Alaska","https://en.wikipedia.org/wiki/Anvik,_Alaska",1174449500,C
Alaska,"Atka, Alaska","https://en.wikipedia.org/wiki/Atka,_Alaska",1174453521,C
Alaska,"Atqasuk, Alaska","https://en.wikipedia.org/wiki/Atqasuk,_Alaska",1175488757,C
Alaska,"Bethel, Alaska","https://en.wikipedia.org/wiki/Bethel,_Alaska",1175739311,C
Alaska,"Bettles, Alaska","https://en.wikipedia.org/wiki/Bettles,_Alaska",1165536061,GA
Alaska,"Brevig Mission, Alaska","https://en.wikipedia.org/wiki/Brevig_Mission,_Alaska",1178323045,C
Alaska,"Buckland, Alaska","https://en.wikipedia.org/wiki/Buckland,_Alaska",1165537531,C
Alaska,"Chefornak, Alaska","https://en.wikipedia.org/wiki/Chefornak,_Alaska",1165539078,C
Alaska,"Chevak, Alaska","https://en.wikipedia.org/wiki/Chevak,_Alaska",1176908860,GA
Alaska,"Chignik, Alaska","https://en.wikipedia.org/wiki/Chignik,_Alaska",1174403364,C
Alaska,"Chuathbaluk, Alaska","https://en.wikipedia.org/wiki/Chuathbaluk,_Alaska",1165539392,C
Alaska,"Clark's Point, Alaska","https://en.wikipedia.org/wiki/Clark's_Point,_Alaska",1165539523,Start
